gene	query	kegg_org_hit	gene_hit	percent_id	e_vlaue
3199	ASF502	mfr	hsdm2|site-specific_dna-methyltransferase_(adenine-specific)_(ec:2.1.1.72)	64.0	7.4e-210
3200	ASF502	spc	restriction_modification_system_dna_specificity_subunit	35.1	2.7e-58
3201	ASF502	bmx	hypothetical_protein	41.8	1.0e-19
3202	ASF502	cbi	dna_uptake_protein	48.2	3.9e-48
3203	ASF502	cbi	hypothetical_protein	35.6	3.3e-58
3204	ASF502	cso	hypothetical_protein	60.4	1.5e-28
3205	ASF502	csh	xre_family_transcriptional_regulator	66.2	2.5e-21
3206	ASF502	rbr	helix-turn-helix.	39.1	5.8e-13
3207	ASF502	bpb	guanylate_cyclase_(ec:4.6.1.1)	45.0	3.7e-100
3208	ASF502	oac	beta-lactamase_superfamily_metal-dependent_hydrolase	32.1	1.5e-35
3209	ASF502	bpb	hd-gyp/gaf_domain-containing_protein	42.8	1.1e-108
3210	ASF502	mgm	uvrd/rep_helicase	33.3	1.7e-07
3211	ASF502	rto	hypothetical_protein	45.8	9.3e-31
3212	ASF502	shg	hypothetical_protein	64.2	7.0e-64
3213	ASF502	elm	hypothetical_protein	75.3	2.8e-65
3214	ASF502	coo	hypothetical_protein	45.5	6.5e-54
3215	ASF502	cct	hypothetical_protein	26.9	1.2e-16
3216	ASF502	ere	hypothetical_protein	82.9	5.6e-205
3217	ASF502	ere	sensory_transduction_protein_lytt	93.2	5.0e-123
3218	ASF502	dae	hypothetical_protein	41.7	8.1e-58
3219	ASF502	lmh	bacteriocin_immunity_protein	29.4	1.6e-49
3220	ASF502	bprl	sigma-70|region_4.	47.5	8.1e-28
3221	ASF502	rto	histidine_kinase-|dna_gyrase_b-	37.6	1.7e-40
3222	ASF502	fac	hypothetical_protein	28.1	8.1e-39
3223	ASF502	ere	hypothetical_protein	32.8	4.2e-11
3224	ASF502	ere	hypothetical_protein	36.0	6.7e-09
3225	ASF502	ere	hypothetical_protein	65.7	1.3e-31
3226	ASF502	soi	abc_transporter_atp-binding_protein	53.2	3.9e-06
3227	ASF502	dae	hypothetical_protein	40.9	4.5e-48
3228	ASF502	ere	hypothetical_protein	52.2	8.6e-172
3229	ASF502	cct	hypothetical_protein	36.4	2.4e-20
3230	ASF502	rho	carboxypeptidase_taq	75.2	1.6e-176
3231	ASF502	cbl	transposase_and_inactivated_derivatives	75.4	1.9e-20
3232	ASF502	elm	hypothetical_protein	55.5	2.9e-64
3233	ASF502	cle	integral_membrane_sensor_signal_transduction_histidine_kinase	43.5	5.6e-69
3234	ASF502	cpe	abc_transporter	69.3	7.9e-98
3235	ASF502	cle	hypothetical_protein	37.0	7.6e-116
3236	ASF502	cpy	gntr_family_transcriptional_regulator	48.6	1.6e-19
3237	ASF502	dat	hypothetical_protein	44.9	1.6e-39
3238	ASF502	ral	integrase_family_protein	34.9	1.3e-36
3239	ASF502	cle	integral_membrane_sensor_signal_transduction_histidine_kinase	40.1	1.1e-24
3240	ASF502	pjd	arac_family_transcriptional_regulator	24.2	9.4e-43
3241	ASF502	ova	putative_abc_transporter_atp-binding_protein	69.2	1.9e-06
3242	ASF502	txy	transposase_is4_family_protein	63.9	1.6e-165
3243	ASF502	rto	transposase_and_inactivated_derivatives	69.1	4.0e-54
3244	ASF502	rto	transposase_and_inactivated_derivatives	58.4	9.5e-49
3245	ASF502	euc	helix-turn-helix.	86.5	1.0e-88
3246	ASF502	rto	carbohydrate_abc_transporter_atp-binding_protein|cut1_family_(tc_3.a.1.1.-)	98.9	3.8e-46
3247	ASF502	dat	hypothetical_protein	51.9	7.2e-93
3248	ASF502	tbe	transcriptional_regulator	70.6	4.5e-153
3249	ASF502	cct	predicted_transcriptional_regulator_containing_an_hth_domain_and_an_uncharacterized_domain_shared_with_the_mammalian_protein_schlafen_(ec:3.6.1.-)	86.6	3.7e-206
3250	ASF502	cls	hypothetical_protein	58.1	3.9e-78
3251	ASF502	era	hypothetical_protein	49.9	3.0e-132
3252	ASF502	dsy	hypothetical_protein	56.9	2.8e-135
3253	ASF502	coo	putative_efflux_protein|mate_family	58.1	2.5e-158
3254	ASF502	atm	lysr_family_transcriptional_regulator	35.1	6.7e-30
3255	ASF502	sug	transposase_from_transposon_(integrase)	65.6	3.2e-146
3256	ASF502	ene	dna_segregation_atpase_ftsk/spoiiie_and_related_proteins	54.7	2.4e-38
3257	ASF502	ene	hypothetical_protein	39.4	7.7e-16
3258	ASF502	eyy	hypothetical_protein	46.4	4.1e-10
3259	ASF502	eyy	hypothetical_protein	43.8	3.0e-59
3260	ASF502	bprs	hypothetical_protein	35.7	6.4e-11
3261	ASF502	rob	cystathionine_beta-lyases/cystathionine_gamma-synthases_(ec:2.5.1.48_4.4.1.11)	80.2	2.7e-41
3262	ASF502	oat	coda|cytosine_deaminase_coda_(ec:3.5.4.1)	38.7	6.5e-11
3263	ASF502	cls	hypothetical_protein	38.2	1.8e-04
3264	ASF502	rho	abc_transporter_permease	39.8	2.3e-142
3265	ASF502	rto	hypothetical_protein	87.8	1.8e-174
3266	ASF502	csr	oxidoreductase	82.8	1.9e-73
3267	ASF502	rob	hypothetical_protein	44.8	2.8e-42
3268	ASF502	rob	abc-type_multidrug_transport_system|atpase_component	67.3	1.0e-106
3269	ASF502	rix	transcriptional_regulator|gntr_family	67.2	4.4e-41
3270	ASF502	cpf	hypothetical_protein	58.4	6.4e-96
3271	ASF502	ere	hypothetical_protein	58.1	5.2e-110
3272	ASF502	sip	sugar_abc_transporter_permease	65.2	3.1e-25
3273	ASF502	sgo	extracellular_solute-binding_protein	67.0	8.9e-70
3274	ASF502	pjd	hypothetical_protein	37.4	7.4e-11
3275	ASF502	bcy	abc_transporter-like_protein	41.7	2.4e-48
3276	ASF502	cpas	putative_permease_(duf2074)	33.7	1.4e-23
3277	ASF502	cpr	arsr_family_transcriptional_regulator	59.0	5.7e-20
3278	ASF502	rto	addiction_module_antitoxin|relb/dinj_family	59.3	1.9e-22
3279	ASF502	lwe	hypothetical_protein	29.2	2.6e-15
3280	ASF502	esr	putative_inner_membrane_protein_(duf1819).	67.8	7.3e-55
3281	ASF502	esr	hypothetical_protein	81.7	2.1e-28
3282	ASF502	cls	acrr|transcriptional_regulator	91.1	1.1e-32
3283	ASF502	cls	sortase	86.4	5.7e-40
3284	ASF502	pph	transposase_is200-family_protein	70.2	1.6e-53
3285	ASF502	cli	transposase_is4_family_protein	41.6	9.3e-106
3286	ASF502	esr	conserved_hypothetical_protein_tigr02687	71.5	2.5e-151
3287	ASF502	tva	carboxylesterase_family_protein	38.0	6.3e-20
3288	ASF502	rto	transcriptional_regulators	75.8	4.9e-48
3289	ASF502	gvi	methyltransferase	46.0	1.2e-14
3290	ASF502	gct	nucleic_acid-binding_protein_contains_pin_domain-like_protein	44.4	1.9e-30
3291	ASF502	ddl	dgqhr_domain-containing_protein	45.2	5.9e-12
3292	ASF502	csr	sugar_(glycoside-pentoside-hexuronide)_transporter	51.9	3.8e-135
3293	ASF502	csr	multimeric_flavodoxin_wrba	63.5	1.8e-115
3294	ASF502	sri	putative_transcriptional_regulator	60.2	3.6e-28
3295	ASF502	bip	dnag|dna_primase	28.4	1.6e-24
3296	ASF502	rum	abc-type_multidrug_transport_system|atpase_component	65.2	6.8e-51
3297	ASF502	ssg	addiction_module_antitoxin|relb/dinj_family	60.2	7.5e-21
3298	ASF502	rob	hypothetical_protein	60.0	1.8e-142
3299	ASF502	rob	response_regulator_of_the_lytr/algr_family	63.4	5.6e-82
3300	ASF502	rob	beta-xylosidase	80.3	4.1e-241
3301	ASF502	rob	beta-galactosidase/beta-glucuronidase	63.4	1.2e-78
3302	ASF502	cad	pucr|purine_catabolism_regulatory_protein_pucr	19.7	1.7e-17
3303	ASF502	rob	hypothetical_protein	55.8	1.4e-104
3304	ASF502	bco	hydantoinase/carbamoylase_family_amidase_(ec:3.5.1.87)	40.9	2.2e-81
3305	ASF502	cdf	abc_transporter_multidrug-family_permease_tn916-like|ctn1-orf10	42.6	2.1e-52
3306	ASF502	rbr	abc-type_multidrug_transport_system|atpase_component	53.8	6.6e-83
3307	ASF502	cdf	two-component_sensor_histidine_kinase	43.3	1.7e-64
3308	ASF502	cdf	two-component_response_regulator	62.1	3.6e-78
3309	ASF502	cdc	abc_transporter_atp-binding_protein	73.5	1.0e-94
3310	ASF502	rim	predicted_permease.	81.8	1.1e-79
3311	ASF502	bprl	transposase_and_inactivated_derivatives	59.8	1.2e-27
3312	ASF502	rob	nitroreductase	69.8	4.4e-68
3313	ASF502	txy	transposase_is4_family_protein	64.0	2.7e-84
3314	ASF502	mbu	transposase	26.4	5.1e-26
3315	ASF502	mhu	transposase|is4	70.2	5.4e-15
3316	ASF502	faa	transposase	73.9	9.5e-45
3317	ASF502	rob	hypothetical_protein	64.3	5.0e-23
3318	ASF502	rum	sigma-70|region_4.	65.0	3.4e-45
3319	ASF502	bprm	transposase|is4_family	62.3	8.6e-195
3320	ASF502	mxa	dna-binding_protein	31.9	1.8e-04
3321	ASF502	cdf	transcriptional_regulator	57.4	1.2e-23
3322	ASF502	elm	hypothetical_protein	26.0	1.1e-26
3323	ASF502	rto	thiol-disulfide_isomerase_and_thioredoxins	86.8	4.5e-148
3324	ASF502	ere	putative_iron-sulfur-binding_membrane_protein	82.0	8.9e-129
3325	ASF502	cct	response_regulators_consisting_of_a_chey-like_receiver_domain_and_a_winged-helix_dna-binding_domain	91.6	2.2e-115
3326	ASF502	rto	signal_transduction_histidine_kinase	83.0	6.3e-187
3327	ASF502	bprm	transposase_and_inactivated_derivatives	86.4	6.0e-107
3328	ASF502	bbv	hypothetical_protein	60.1	1.9e-86
3329	ASF502	rob	bacterial_mobilisation_protein_(mobc).	73.6	9.3e-45
3330	ASF502	rob	relaxase/mobilisation_nuclease_domain.	67.9	1.7e-109
3331	ASF502	rob	relaxase/mobilisation_nuclease_domain.	46.4	9.3e-62
3332	ASF502	sib	hypothetical_protein	56.1	1.2e-33
3333	ASF502	sbr	hypothetical_protein	49.6	1.8e-66
3334	ASF502	rob	hypothetical_protein	47.0	7.9e-34
3335	ASF502	rix	domain_of_unknown_function_(duf955).	33.3	1.1e-42
3336	ASF502	rob	domain_of_unknown_function_(duf955).	57.3	1.4e-49
3337	ASF502	rob	domain_of_unknown_function_(duf955).	46.2	6.3e-31
3338	ASF502	rob	dna_methylase	76.3	0.0e+00
3339	ASF502	rob	dna_methylase	41.8	7.7e-23
3340	ASF502	rob	dna_methylase	44.2	2.6e-10
3341	ASF502	rum	hypothetical_protein	61.6	5.1e-198
3342	ASF502	rob	dna_topoisomerase_iii|bacteria_and_conjugative_plasmid_(ec:5.99.1.2)	59.8	1.4e-150
3343	ASF502	rob	hypothetical_protein	45.2	9.7e-27
3344	ASF502	rob	hypothetical_protein	45.1	3.3e-15
3345	ASF502	rob	cell_wall-associated_hydrolases_(invasion-associated_proteins)	74.1	6.3e-99
3346	ASF502	rob	cell_wall-associated_hydrolases_(invasion-associated_proteins)	29.1	1.2e-23
3347	ASF502	rob	sortase|srtb_family	59.7	1.6e-85
3348	ASF502	rum	hypothetical_protein	68.6	0.0e+00
3349	ASF502	efa	hypothetical_protein	82.6	7.4e-106
3350	ASF502	rob	hypothetical_protein	83.0	1.8e-135
3351	ASF502	rob	type_iv_secretory_pathway|vird4_components	81.5	1.2e-291
3352	ASF502	rob	hypothetical_protein	60.2	4.5e-52
3353	ASF502	rob	cna_protein_b-type_domain.	76.5	0.0e+00
3354	ASF502	rob	cna_protein_b-type_domain.	30.0	7.5e-83
3355	ASF502	rob	cna_protein_b-type_domain.	35.2	1.5e-70
3356	ASF502	rob	cna_protein_b-type_domain.	28.3	3.5e-64
3357	ASF502	rob	cna_protein_b-type_domain.	25.9	1.5e-43
3358	ASF502	rob	cna_protein_b-type_domain.	23.9	3.2e-41
3359	ASF502	rob	cna_protein_b-type_domain.	33.1	3.5e-40
3360	ASF502	rob	cna_protein_b-type_domain.	25.4	1.4e-25
3361	ASF502	rob	cna_protein_b-type_domain.	43.4	1.9e-152
3362	ASF502	cad	hypothetical_protein	33.6	9.2e-17
3363	ASF502	rob	dna-directed_rna_polymerase_specialized_sigma_subunit|sigma24_homolog	49.3	1.1e-25
3364	ASF502	rob	dna-directed_rna_polymerase_specialized_sigma_subunit	43.7	5.8e-41
3365	ASF502	cvi	hypothetical_protein	28.8	1.5e-06
3366	ASF502	rix	hypothetical_protein	60.2	7.0e-33
3367	ASF502	rix	replication_initiator_protein_a_(repa)_n-terminus.	57.9	8.8e-120
3368	ASF502	rix	replication_initiator_protein_a_(repa)_n-terminus.	52.0	4.0e-56
3369	ASF502	rix	parb-like_partition_proteins	66.3	3.7e-107
3370	ASF502	rix	atpases_involved_in_chromosome_partitioning	87.3	4.8e-104
3371	ASF502	gym	peptidase_m56_blar1	30.2	5.2e-14
3372	ASF502	sfc	hypothetical_protein	34.3	3.6e-84
3373	ASF502	rob	membrane_proteins_related_to_metalloendopeptidases	93.5	3.2e-86
3374	ASF502	efc	hypothetical_protein	39.8	3.4e-10
3375	ASF502	rob	hypothetical_protein	77.4	8.5e-38
3376	ASF502	clj	transcriptional_regulator	74.7	7.9e-97
3377	ASF502	cdf	two-component_sensor_histidine_kinase	61.2	2.3e-104
3378	ASF502	fpr	abc-type_multidrug_transport_system|atpase_component	73.0	1.8e-125
3379	ASF502	cdg	lantibiotic_abc_transporter_permease	42.8	8.2e-38
3380	ASF502	cdf	abc_transporter_multidrug-family_permease	37.2	1.3e-38
3381	ASF502	rho	lantibiotic_abc_transporter_permease	29.0	6.7e-14
3382	ASF502	rho	two-component_sensor_histidine_kinase	95.1	6.1e-23
3383	ASF502	pmk	multi-sensor_hybrid_histidine_kinase	31.3	2.3e-12
3384	ASF502	rob	response_regulators_consisting_of_a_chey-like_receiver_domain_and_a_winged-helix_dna-binding_domain	51.3	1.1e-23
3385	ASF502	rob	hypothetical_protein	52.5	2.4e-32
3386	ASF502	fpr	sigma-70|region_4.	36.4	1.5e-22
3387	ASF502	dak	response_regulator_receiver_modulated_chemotaxis_protein_chew	39.2	3.1e-22
3388	ASF502	bprs	methyl-accepting_chemotaxis_protein	36.6	1.8e-92
3389	ASF502	rix	diguanylate_cyclase_(ggdef)_domain	50.5	9.5e-90
3390	ASF502	cdf	signaling_protein	44.5	2.3e-31
3391	ASF519	cpe	capsular_polysaccharide_biosynthsis_protein	25.9	1.0e-27
3392	ASF519	cle	group_1_glycosyl_transferase	32.1	2.0e-46
3393	ASF519	efl	polysaccharide_biosynthesis_family_protein	37.5	3.5e-100
3394	ASF519	psy	hypothetical_protein	34.6	1.9e-58
3395	ASF519	osp	glycosyl_transferase_2	67.9	8.3e-100
3396	ASF519	osp	protoporphyrinogen_oxidase	70.7	1.3e-35
3397	ASF519	pdi	lipoprotein	58.8	2.7e-117
3398	ASF519	pdi	hypothetical_protein	54.9	8.9e-65
3399	ASF519	bfg	putative_export_protein	55.3	3.4e-06
3400	ASF519	pgn	hypothetical_protein	27.2	3.0e-04
3401	ASF519	pdi	hypothetical_protein	50.7	1.8e-33
3402	ASF519	pdi	hypothetical_protein	40.6	2.4e-29
3403	ASF519	pdi	hypothetical_protein	58.2	7.9e-94
3404	ASF519	bth	hypothetical_protein	66.7	3.6e-44
3405	ASF519	bth	udp-glcnac:undecaprenylphosphate_glcnac-1-phosphate_transferase	71.5	3.4e-141
3406	ASF519	bfg	putative_epimerase/dehydratase	70.1	1.8e-131
3407	ASF519	bcr	hypothetical_protein	22.5	4.9e-17
3408	ASF519	pdi	dehydratase	95.6	6.1e-56
3409	ASF519	bfs	wcfi|glycosyltransferase	45.7	6.3e-105
3410	ASF519	txy	group_1_glycosyl_transferase	41.3	7.8e-81
3411	ASF519	pdi	udp-glucose-6_dehydrogenase	82.9	2.3e-203
3412	ASF519	bce	glycosyltransferase_(ec:2.4.1.-)	31.4	2.7e-31
3413	ASF519	bfr	glycosyltransferase	33.7	1.4e-41
3414	ASF519	bfs	polysaccharide_transporter/flippase	67.0	7.3e-190
3415	ASF519	bfs	dntp-hexose_dehydratase-epimerase	89.6	1.2e-159
3416	ASF519	fsu	hypothetical_protein	25.8	4.7e-27
3417	ASF519	tpi	hypothetical_protein	39.3	7.0e-66
3418	ASF519	sus	hypothetical_protein	26.1	3.9e-38
3419	ASF519	sus	hypothetical_protein	27.5	1.1e-37
3420	ASF519	sus	hypothetical_protein	26.3	6.3e-36
3421	ASF519	bsa	hypothetical_protein	36.2	5.4e-10
3422	ASF519	pdi	zn-dependent_protease_with_chaperone_function	75.9	2.5e-40
3423	ASF519	rba	acyl-coa_thioesterase_(ec:3.1.2.-)	32.9	8.0e-32
3424	ASF519	bfg	putative_two-component_system|response_regulator_protein	37.7	6.8e-18
3425	ASF519	pdi	two-component_system_sensor_histidine_kinase	37.1	5.4e-42
3426	ASF519	osp	hypothetical_protein	26.3	9.0e-09
3427	ASF519	mac	hypothetical_protein	45.3	4.8e-89
3428	ASF519	bfs	hypothetical_protein	86.0	1.0e-39
3429	ASF519	bfs	hypothetical_protein	96.8	4.8e-48
3430	ASF519	bfs	hypothetical_protein	92.8	4.5e-95
3431	ASF519	bfs	hypothetical_protein	97.7	1.6e-43
3432	ASF519	ash	dna_replication_protein	65.6	4.8e-90
3433	ASF519	shg	integrase_catalytic_subunit	53.7	1.9e-151
3434	ASF519	bvu	phosphoglycolate_phosphatase	96.9	4.4e-86
3435	ASF519	bvu	galactoside_o-acetyltransferase	97.0	3.1e-110
3436	ASF519	bvu	transcriptional_regulator	99.6	5.1e-159
3437	ASF519	bfs	hypothetical_protein	87.1	3.8e-236
3438	ASF519	mmt	hypothetical_protein	43.6	1.5e-26
3439	ASF519	bfs	hypothetical_protein	83.5	4.4e-157
3440	ASF519	bfs	arac_family_transcriptional_regulator	91.8	2.6e-127
3441	ASF519	bfs	hypothetical_protein	89.0	3.4e-44
3442	ASF519	bfg	putative_transmembrane_protein	79.5	4.7e-126
3443	ASF519	syn	hypothetical_protein	33.0	3.7e-38
3444	ASF519	ppn	hypothetical_protein	50.0	1.4e-86
3445	ASF519	ppn	hypothetical_protein	51.9	4.7e-83
3446	ASF519	ppn	hypothetical_protein	45.0	2.8e-121
3447	ASF519	ppn	hypothetical_protein	74.4	1.6e-54
3448	ASF519	ppn	hypothetical_protein	61.0	2.4e-141
3449	ASF519	ppn	hypothetical_protein	56.3	2.4e-122
3450	ASF519	bvu	hypothetical_protein	91.6	1.9e-162
3451	ASF519	bvu	hypothetical_protein	92.0	7.6e-53
3452	ASF519	bfr	glycosyltransferase	31.8	3.5e-52
3453	ASF519	tfo	hypothetical_protein	45.9	1.9e-22
3454	ASF519	bfg	hypothetical_protein	35.1	3.4e-71
3455	ASF519	bfg	hypothetical_protein	33.0	6.9e-56
3456	ASF519	bfg	hypothetical_protein	33.7	2.5e-52
3457	ASF519	pdi	phosphoribosylformylglycinamidine_synthase_(ec:6.3.5.3)	92.3	3.7e-42
3458	ASF519	bfg	hypothetical_protein	28.4	5.2e-10
3459	ASF519	fbc	hypothetical_protein	38.1	6.6e-94
3460	ASF519	pdi	mannose-1-phosphate_guanylyltransferase	91.5	1.7e-64
3461	ASF519	bfr	methyltransferase	85.1	1.8e-123
3462	ASF519	bxy	bacterial_ig-like_domain_(group_2).	63.5	4.1e-95
3463	ASF519	hhy	hypothetical_protein	59.3	2.3e-30
3464	ASF519	oho	peptidylarginine_deiminase-like_protein	34.6	1.5e-39
3465	ASF519	pdi	two-component_system_sensor_histidine_kinase	50.8	5.4e-48
3466	ASF519	pdi	hypothetical_protein	73.1	1.6e-71
3467	ASF519	bfs	hypothetical_protein	56.3	5.3e-16
3468	ASF519	bth	hypothetical_protein	66.1	1.5e-39
3469	ASF519	bth	camp-binding_domain-containing_regulatory_protein	40.0	7.6e-37
3470	ASF519	ash	camp-binding_proteins-catabolite_gene_activator_and_regulatory_subunit_of_camp-dependent_protein_kinases	38.9	1.0e-30
3471	ASF519	bvu	hypothetical_protein	35.3	1.3e-68
3472	ASF519	bacc	hypothetical_protein	24.2	3.2e-13
3473	ASF519	bbd	hypothetical_protein	27.8	2.1e-17
3474	ASF519	tfo	lepb_5|signal_peptidase_i	47.1	2.5e-47
3475	ASF519	tfo	polysaccharide_biosynthesis_protein	43.6	3.6e-45
3476	ASF519	ana	hypothetical_protein	27.9	8.7e-10
3477	ASF519	has	family_2_glycosyl_transferase	30.1	2.3e-21
3478	ASF519	bxy	hypothetical_protein	54.4	2.6e-115
3479	ASF519	fjo	hypothetical_protein	58.5	1.1e-54
3480	ASF519	gfo	ndp-hexose_2,3-dehydratase	52.0	6.1e-136
3481	ASF519	gfo	ndp-hexose_2,3-dehydratase	34.9	4.6e-35
3482	ASF519	gfo	ndp-hexose_2,3-dehydratase	35.4	3.1e-31
3483	ASF519	bfr	ndp-hexose-3-ketoreductase	41.1	5.5e-64
3484	ASF519	ota	nucleotide-sugar_epimerase_(iss)	28.3	1.8e-05
3485	ASF519	gur	group_1_glycosyl_transferase	26.0	3.4e-05
3486	ASF519	fcf	hypothetical_protein	32.7	1.2e-22
3487	ASF519	bhy	hypothetical_protein	29.5	2.4e-24
3488	ASF519	pdi	glycosyl_transferase_family_protein	72.5	6.3e-108
3489	ASF519	bvu	glycoside_hydrolase	57.8	6.9e-250
3490	ASF519	pdi	hypothetical_protein	61.2	2.1e-193
3491	ASF519	pdi	hypothetical_protein	60.5	3.9e-169
3492	ASF519	pdi	hypothetical_protein	46.8	6.6e-11
3493	ASF519	tfo	hypothetical_protein	41.6	5.1e-29
3494	ASF519	ppn	tonb-dependent_receptor_plug	32.6	1.0e-123
3495	ASF519	tfo	hypothetical_protein	43.4	1.0e-48
3496	ASF519	pdi	glycosyl_transferase_family_protein	40.8	7.7e-79
3497	ASF519	eol	peptidase_c39_bacteriocin_processing	32.5	5.2e-48
3498	ASF519	ppn	hypothetical_protein	26.6	9.6e-29
3499	ASF519	mtt	hypothetical_protein	24.3	8.4e-04
3500	ASF519	pdi	hypothetical_protein	63.8	1.7e-47
3501	ASF519	pdi	signal_peptidase_i	51.5	2.9e-55
3502	ASF519	pdi	hypothetical_protein	35.2	5.9e-54
3503	ASF519	bfr	hypothetical_protein	33.2	3.2e-58
3504	ASF519	pdi	hypothetical_protein	56.4	2.6e-62
3505	ASF519	psn	ragb/susd_domain-containing_protein	46.2	9.9e-135
3506	ASF519	osp	anti-feci_sigma_factor|fecr	33.0	5.8e-39
3507	ASF519	osp	rna_polymerase|sigma-24_subunit	37.8	8.3e-25
3508	ASF519	bvu	hypothetical_protein	98.4	1.4e-60
3509	ASF519	bvu	hypothetical_protein	30.6	3.7e-44
3510	ASF519	bvu	hypothetical_protein	32.0	8.6e-34
3511	ASF519	bvu	hypothetical_protein	30.4	9.7e-92
3512	ASF519	bvu	mobilization_protein	99.6	2.0e-130
3513	ASF519	pdi	lipoprotein	51.1	1.6e-81
3514	ASF519	pdi	lipoprotein	51.7	3.0e-40
3515	ASF519	bfs	arac_family_transcriptional_regulator	77.8	1.5e-118
3516	ASF519	bth	camp-binding_domain-containing_regulatory_protein	35.6	4.8e-23
3517	ASF519	ppn	transcriptional_repressor|copy_family	41.7	4.7e-24
3518	ASF519	pdi	hypothetical_protein	36.6	7.6e-34
3519	ASF519	tfo	rna_polymerase_sigma-70_factor	45.6	6.2e-39
3520	ASF519	bfr	hypothetical_protein	40.0	2.3e-103
3521	ASF519	efau	thif|thiamine_biosynthesis_protein_thif	23.3	3.4e-13
3522	ASF519	fnc	hypothetical_protein	33.7	2.7e-05
3523	ASF519	bvu	transposase	71.4	1.1e-32
3524	ASF519	mac	hypothetical_protein	26.3	2.8e-109
3525	ASF519	bvu	mobilization_protein	97.4	9.5e-122
3526	ASF519	shg	c-5_cytosine-specific_dna_methylase	64.7	6.3e-46
3527	ASF519	bsa	hypothetical_protein	35.9	1.8e-20
3528	ASF519	pdi	camp-binding_domain-containing_regulatory_protein	95.3	4.1e-38
3529	ASF519	pdi	acetyltransferase	85.7	4.4e-66
3530	ASF519	pdi	penicillin-binding_protein	35.4	8.9e-15
3531	ASF519	pdi	penicillin-binding_protein	32.4	3.4e-14
3532	ASF519	bth	integrase	75.4	1.3e-81
3533	ASF519	bvu	dna_repair_protein	52.1	4.0e-33
3534	ASF519	bxy	hypothetical_protein	60.7	9.1e-36
3535	ASF519	pdi	hypothetical_protein	92.8	5.6e-44
3536	ASF519	bfr	hypothetical_protein	50.5	3.4e-109
3537	ASF519	bsa	hypothetical_protein	56.1	3.2e-72
3538	ASF519	bfr	tyrosine-protein_kinase	32.5	9.9e-71
3539	ASF519	eol	glycosyl_transferase_family_2	36.3	6.4e-39
3540	ASF519	chu	acetyl_transferase	69.6	9.6e-33
3541	ASF519	chu	a-glycosyltransferase	42.8	5.3e-76
3542	ASF519	bvu	glycosyl_transferase_family_protein	52.4	2.4e-100
3543	ASF519	bsa	galactoside_o-acetyltransferase	43.0	3.5e-33
3544	ASF519	bvu	lps_biosynthesis_related_polysaccharide_transporter/flippase	39.6	7.1e-94
3545	ASF519	bbt	hypothetical_protein	24.7	1.4e-17
3546	ASF519	fae	gdsl_family_lipase	27.1	6.8e-10
3547	ASF519	cha	virulence_factor_mvin_family_protein	40.2	2.7e-110
3548	ASF519	afd	coenzyme_f420-reducing_hydrogenase_subunit_beta	67.8	2.4e-51
3549	ASF519	bwe	hypothetical_protein	19.7	6.8e-13
3550	ASF519	pgt	putative_glycosyl_transferase_family_protein	34.2	7.5e-46
3551	ASF519	osp	hypothetical_protein	36.1	8.2e-31
3552	ASF519	osp	hypothetical_protein	20.3	2.1e-07
3553	ASF519	osp	hypothetical_protein	26.1	3.7e-17
3554	ASF519	kdi	polysaccharide_biosynthesis_protein	21.8	5.1e-05
3555	ASF519	osp	glycosyl_transferase_2	42.4	1.3e-30
3556	ASF519	osp	glycosyl_transferase_group_1	42.9	9.6e-61
3557	ASF519	aur	glycosyltransferase|group_1_family_protein_(ec:2.4.-.-)	48.5	5.4e-66
3558	ASF519	sgp	glycosyl_transferase	52.0	8.5e-55
3559	ASF519	sgp	biotin_carboxylase	50.6	4.3e-103
3560	ASF519	rum	biotin_carboxylase	46.3	8.7e-75
3561	ASF519	bvu	glycosyl_transferase_family_protein	39.4	1.7e-69
3562	ASF519	baci	glycosyltransferase	37.3	1.3e-45
3563	ASF519	hhl	o-antigen_ligase	24.3	2.5e-07
3564	ASF519	bsa	group_1_glycosyl_transferase	43.9	8.4e-79
3565	ASF519	gca	fkbm_family_methyltransferase	48.4	5.9e-73
3566	ASF519	zga	coenzyme_a_ligase	35.8	1.8e-68
3567	ASF519	bvu	hypothetical_protein	54.2	2.0e-74
3568	ASF519	pdi	hypothetical_protein	67.0	2.3e-143
3569	ASF519	pdi	polysaccharide_biosynthesis_protein	71.9	1.9e-198
3570	ASF519	bxy	glycosyltransferases_involved_in_cell_wall_biogenesis	47.5	2.9e-78
